Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
33.985435,-5.4930000,-74.1580000,-0.2440000,-0.1860000,-0.0100000,0.9880000,2.40000,4.30000,-10.20000
34.035549,3.9670000,-50.1710000,-0.1830000,-0.1500000,0.0250000,0.9400000,2.00000,4.30000,-10.30000
34.085145,1.7700000,-101.2570000,0.7930000,-0.0950000,-0.0350000,0.9330000,1.40000,4.30000,-10.40000
34.135338,1.0380000,-15.3810000,14.2210000,0.1080000,0.0420000,1.1560000,1.00000,4.30000,-10.40000
34.184826,0.7930000,-0.4270000,-0.1830000,-0.0100000,-0.0060000,0.9850000,0.80000,4.20000,-10.40000
34.234767,-0.1220000,-0.0610000,0.1220000,-0.0070000,-0.0030000,0.9950000,0.70000,4.20000,-10.50000
34.284845,-0.6710000,-0.1830000,-0.0610000,-0.0050000,-0.0070000,0.9950000,0.70000,4.30000,-10.50000
34.335710,-0.1220000,-0.0000000,0.1830000,-0.0030000,-0.0070000,0.9970000,0.70000,4.20000,-10.50000
34.384344,0.2440000,0.1220000,0.0000000,-0.0040000,-0.0060000,0.9950000,0.70000,4.30000,-10.60000
34.437022,-0.3050000,-0.1220000,0.1220000,-0.0030000,-0.0070000,0.9970000,0.70000,4.30000,-10.50000
34.485005,0.3050000,0.1830000,0.0000000,-0.0010000,-0.0090000,0.9960000,0.70000,4.30000,-10.70000
34.535595,0.0610000,0.3660000,-0.2440000,-0.0050000,-0.0060000,0.9960000,0.70000,4.30000,-10.50000
34.583756,-0.0000000,-0.3660000,0.0610000,-0.0090000,-0.0070000,0.9960000,0.60000,4.40000,-10.50000
34.639837,0.1220000,-0.0000000,0.0610000,-0.0000000,-0.0160000,1.0180000,0.60000,4.40000,-10.50000
34.683463,0.4270000,0.1830000,-0.1830000,-0.0050000,-0.0060000,1.0150000,0.70000,4.40000,-10.60000
34.743469,-0.9160000,-0.0000000,-0.1830000,-0.0060000,-0.0070000,1.0130000,0.60000,4.30000,-10.60000
34.783427,-0.7320000,-0.1220000,0.0000000,-0.0050000,-0.0150000,1.0010000,0.50000,4.30000,-10.40000
34.833079,-0.7930000,-0.1830000,0.0000000,-0.0050000,-0.0090000,0.9920000,0.50000,4.30000,-10.60000
34.883090,-1.4650000,-0.6100000,0.0610000,0.0030000,-0.0210000,0.9880000,0.50000,4.30000,-10.60000
34.933096,-0.0610000,-0.1220000,0.0000000,-0.0030000,-0.0100000,0.9930000,0.60000,4.40000,-10.60000
34.985455,0.2440000,-0.1220000,0.0610000,-0.0020000,-0.0100000,0.9960000,0.60000,4.30000,-10.50000
35.032492,0.0610000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9960000,0.70000,4.30000,-10.50000
35.082450,0.1830000,-0.0000000,0.0000000,-0.0000000,-0.0100000,0.9970000,0.60000,4.30000,-10.40000
35.132381,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0100000,0.9960000,0.60000,4.30000,-10.50000
35.182120,-0.0000000,-0.0000000,0.0000000,-0.0050000,-0.0100000,0.9970000,0.60000,4.30000,-10.50000
35.233430,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9980000,0.70000,4.40000,-10.70000
35.282267,-0.0610000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9970000,0.70000,4.30000,-10.50000
35.332027,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0100000,0.9970000,0.70000,4.30000,-10.60000
35.381638,-0.0610000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9960000,0.70000,4.20000,-10.40000
35.433402,-0.0000000,-0.0000000,0.0610000,-0.0050000,-0.0090000,0.9950000,0.60000,4.30000,-10.60000
35.481437,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0080000,0.9970000,0.70000,4.10000,-10.50000
35.531403,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9980000,0.60000,4.20000,-10.50000
35.581140,-0.0000000,-0.0000000,0.0000000,-0.0040000,-0.0080000,1.0000000,0.60000,4.30000,-10.60000
35.630926,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9970000,0.60000,4.30000,-10.50000
35.722456,-0.0000000,0.0610000,0.0000000,-0.0010000,-0.0100000,0.9970000,0.70000,4.30000,-10.50000
35.730780,-0.0000000,-0.0000000,0.0000000,-0.0040000,-0.0080000,0.9970000,0.60000,4.40000,-10.50000
35.780902,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0070000,0.9950000,0.80000,4.50000,-10.40000
35.830692,-0.0000000,-0.0000000,0.0610000,-0.0000000,-0.0100000,0.9960000,0.60000,4.40000,-10.60000
35.880443,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0080000,0.9980000,0.60000,4.40000,-10.50000
35.930161,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0080000,0.9990000,0.50000,4.40000,-10.60000
35.981300,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9990000,0.50000,4.40000,-10.50000
36.030099,-0.0000000,-0.0000000,0.1220000,-0.0030000,-0.0090000,0.9990000,0.50000,4.40000,-10.60000
36.082833,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9970000,0.60000,4.30000,-10.60000
36.129741,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9980000,0.70000,4.30000,-10.50000
36.184218,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9950000,0.50000,4.30000,-10.50000
36.229443,-0.0000000,0.0610000,0.0000000,-0.0020000,-0.0090000,0.9970000,0.50000,4.30000,-10.60000
36.279550,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9990000,0.70000,4.40000,-10.60000
36.329519,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9970000,0.70000,4.30000,-10.50000
36.380202,-0.0000000,0.0610000,0.0000000,-0.0010000,-0.0100000,0.9980000,0.60000,4.30000,-10.50000
36.429136,-0.0000000,-0.0000000,0.0610000,-0.0020000,-0.0090000,0.9950000,0.60000,4.40000,-10.60000
36.480715,-0.0000000,0.0610000,-0.2440000,-0.0000000,-0.0100000,0.9950000,0.70000,4.40000,-10.50000
36.530770,0.2440000,-0.0000000,0.0000000,0.0000000,-0.0060000,0.9990000,0.60000,4.40000,-10.50000
36.584048,-0.0000000,-0.0000000,0.1220000,0.0000000,-0.0100000,1.0000000,0.40000,4.50000,-10.60000
36.630996,-0.0000000,0.0610000,0.0610000,-0.0030000,-0.0100000,0.9980000,0.50000,4.30000,-10.40000
36.685508,-0.1830000,0.0610000,-0.0610000,-0.0000000,-0.0120000,0.9970000,0.50000,4.40000,-10.50000
36.728584,0.1830000,-0.0610000,0.0000000,-0.0010000,-0.0110000,0.9850000,0.70000,4.20000,-10.40000
36.778207,-0.0000000,0.0610000,0.0000000,-0.0030000,-0.0090000,0.9960000,0.70000,4.30000,-10.60000
36.834796,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9970000,0.70000,4.40000,-10.50000
36.878255,-0.0000000,-0.0000000,0.0000000,-0.0000000,-0.0110000,0.9990000,0.70000,4.40000,-10.20000
36.927710,-0.0000000,-0.0000000,0.0000000,-0.0040000,-0.0090000,0.9940000,0.60000,4.40000,-10.40000
36.977623,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9980000,0.60000,4.30000,-10.50000
37.027650,0.1220000,0.0610000,0.0000000,-0.0020000,-0.0110000,0.9970000,0.60000,4.40000,-10.40000
37.079790,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0100000,0.9960000,0.50000,4.40000,-10.50000
37.127218,0.0610000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9970000,0.50000,4.50000,-10.50000
37.177037,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0110000,0.9970000,0.60000,4.30000,-10.50000
37.232628,-0.0000000,0.0610000,0.0000000,-0.0010000,-0.0090000,0.9980000,0.40000,4.30000,-10.50000
37.277065,-0.0000000,0.0610000,0.0000000,-0.0030000,-0.0100000,0.9980000,0.60000,4.40000,-10.40000
37.327199,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9970000,0.70000,4.30000,-10.40000
37.377157,-0.0000000,-0.0000000,-0.0610000,-0.0010000,-0.0100000,0.9950000,0.50000,4.30000,-10.40000
37.427024,0.0610000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9960000,0.60000,4.30000,-10.40000
37.476613,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9960000,0.60000,4.30000,-10.50000
37.530370,0.0610000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9980000,0.70000,4.50000,-10.50000
37.575887,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0110000,0.9990000,0.50000,4.30000,-10.40000
37.627189,-0.0000000,-0.0000000,0.0000000,-0.0040000,-0.0100000,0.9990000,0.60000,4.40000,-10.40000
37.675712,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0100000,0.9970000,0.70000,4.30000,-10.50000
37.725385,-0.1220000,0.0610000,0.0000000,-0.0000000,-0.0100000,0.9950000,0.70000,4.40000,-10.40000
37.775826,-0.6710000,0.3050000,5.6150000,-0.0580000,-0.0030000,1.0000000,0.60000,4.30000,-10.40000
37.827018,3.4180000,0.6710000,-0.1220000,0.0030000,-0.0350000,0.9930000,0.50000,4.20000,-10.50000
37.875445,0.3050000,0.0610000,0.0000000,-0.0010000,-0.0080000,0.9970000,0.70000,4.30000,-10.60000
37.927934,-0.0000000,0.0610000,0.0000000,-0.0020000,-0.0090000,0.9990000,0.60000,4.20000,-10.40000
37.975146,-0.0000000,-0.0000000,0.0000000,-0.0030000,-0.0090000,0.9960000,0.60000,4.30000,-10.60000
38.024880,-0.0000000,-0.0000000,0.0000000,-0.0010000,-0.0100000,0.9980000,0.70000,4.30000,-10.40000
38.074811,0.0610000,-0.0000000,0.0000000,-0.0010000,-0.0090000,0.9980000,0.60000,4.30000,-10.50000
38.127768,0.0610000,0.0610000,0.0000000,-0.0010000,-0.0090000,1.0000000,0.60000,4.30000,-10.50000
38.174646,0.0610000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9980000,0.60000,4.30000,-10.40000
38.225571,-0.0000000,-0.0000000,0.0610000,-0.0020000,-0.0090000,0.9960000,0.60000,4.30000,-10.50000
38.274910,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0080000,0.9960000,0.70000,4.40000,-10.60000
38.324464,-0.0000000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9970000,0.70000,4.40000,-10.50000
38.374371,0.0610000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9960000,0.60000,4.40000,-10.50000
38.426500,0.0610000,0.0610000,0.0000000,-0.0020000,-0.0100000,0.9960000,0.60000,4.30000,-10.50000
38.473899,0.0610000,-0.0000000,0.0000000,-0.0010000,-0.0090000,1.0000000,0.50000,4.30000,-10.50000
38.525156,0.0610000,-0.0000000,0.0000000,-0.0020000,-0.0090000,0.9990000,0.50000,4.30000,-10.50000
38.573640,-0.0000000,0.0610000,0.0000000,-0.0020000,-0.0100000,0.9960000,0.50000,4.20000,-10.40000
38.631151,0.4270000,-0.0000000,0.0000000,-0.0040000,-0.0090000,0.9960000,0.50000,4.30000,-10.50000
38.673690,2.8080000,0.2440000,0.0000000,-0.0040000,-0.0120000,0.9920000,0.60000,4.20000,-10.50000
38.723262,-0.0610000,0.3050000,9.3990000,0.0220000,-0.0040000,0.9940000,0.60000,4.40000,-10.50000
38.773839,1.1600000,0.9160000,61.2180000,-0.0120000,0.0420000,0.9950000,0.80000,4.30000,-10.60000
38.824375,1.3430000,0.7320000,61.4010000,-0.0080000,0.0040000,0.9940000,0.90000,4.20000,-10.60000
38.873052,1.5870000,0.7320000,57.9220000,0.0110000,-0.0210000,0.9960000,1.00000,4.10000,-10.60000
38.922889,2.3190000,1.3430000,84.2900000,0.0250000,-0.0400000,0.9940000,1.30000,4.10000,-10.50000
38.972981,2.0140000,1.5260000,132.8740000,0.0210000,-0.0160000,0.9940000,1.60000,4.10000,-10.40000
39.022697,1.1600000,0.9160000,77.2710000,-0.0020000,-0.0240000,0.9970000,1.80000,3.80000,-10.40000
39.072720,2.3800000,1.6480000,128.7840000,0.0210000,-0.0230000,0.9970000,2.00000,3.70000,-10.30000
39.123073,1.2820000,0.8540000,68.0540000,-0.0170000,-0.0080000,0.9950000,2.50000,3.40000,-10.50000
39.172520,1.7090000,0.6100000,65.5520000,0.0000000,-0.0060000,0.9990000,2.60000,3.20000,-10.50000
39.222558,2.6860000,2.3800000,169.8000000,0.0070000,0.0180000,1.0000000,3.00000,3.00000,-10.50000
39.272335,1.7700000,1.0990000,96.9240000,-0.0950000,0.0520000,1.0020000,3.40000,2.60000,-10.40000
39.324065,2.3190000,2.5630000,155.1510000,0.0470000,0.0310000,0.9990000,3.50000,2.30000,-10.50000
39.371947,1.9530000,1.0990000,100.2200000,-0.1000000,0.0780000,0.9960000,3.70000,1.90000,-10.50000
39.421980,0.9770000,0.3660000,61.6460000,0.0390000,-0.0350000,0.9970000,4.00000,1.50000,-10.60000
39.472142,0.0610000,0.7930000,75.3780000,-0.0110000,0.0250000,0.9950000,3.90000,1.20000,-10.60000
39.521497,0.6100000,0.7320000,88.2570000,0.0410000,0.0360000,0.9990000,4.00000,0.70000,-10.50000
39.579431,0.6710000,0.4880000,101.6850000,-0.0140000,0.0640000,0.9960000,4.10000,0.60000,-10.40000
39.623283,1.7700000,1.2210000,109.2530000,-0.0920000,-0.0300000,0.9900000,4.10000,0.10000,-10.50000
39.670827,-0.0000000,-0.0000000,40.5270000,-0.0360000,0.0040000,0.9970000,3.90000,0.00000,-10.60000
39.720972,1.5870000,0.6100000,29.8460000,-0.0120000,0.0050000,0.9980000,4.00000,0.00000,-10.70000
39.771052,0.1220000,-0.0610000,-0.0610000,-0.0070000,0.0320000,0.9880000,3.90000,-0.10000,-10.50000
39.820841,0.2440000,0.0610000,0.0610000,-0.0080000,0.0110000,1.0000000,3.90000,-0.20000,-10.60000
39.870696,-0.9770000,-0.0610000,0.0610000,-0.0080000,0.0140000,0.9980000,4.10000,-0.40000,-10.40000
39.920423,0.7930000,0.2440000,12.5730000,-0.0560000,-0.0790000,1.0000000,4.00000,-0.30000,-10.50000
39.970387,-0.2440000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9960000,4.00000,-0.20000,-10.40000
40.020233,-0.3050000,-0.1220000,-0.2440000,-0.0190000,0.0490000,1.0210000,4.10000,-0.10000,-10.60000
40.070139,1.8310000,1.4650000,-0.1830000,-0.0010000,-0.0060000,0.9710000,4.10000,-0.10000,-10.60000
40.119947,-0.1220000,-0.3660000,0.0000000,-0.0060000,0.0010000,0.9760000,4.10000,-0.20000,-10.50000
40.170635,-0.0610000,-0.0000000,0.0000000,-0.0130000,0.0340000,1.0000000,4.00000,-0.20000,-10.50000
40.219614,0.0610000,0.0610000,0.0000000,-0.0080000,0.0150000,0.9960000,4.20000,-0.20000,-10.60000
40.272756,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0140000,1.0020000,4.10000,-0.20000,-10.60000
40.319431,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9970000,4.10000,-0.20000,-10.70000
40.372438,0.1220000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9970000,3.80000,-0.30000,-10.70000
40.419179,0.3660000,0.3660000,-0.1220000,-0.0070000,0.0130000,0.9890000,3.90000,-0.20000,-10.60000
40.469095,0.1220000,-0.0000000,0.2440000,-0.0080000,0.0110000,1.0330000,4.10000,-0.40000,-10.50000
40.518964,-0.0000000,0.1220000,0.4270000,-0.0090000,0.0170000,1.0030000,4.20000,-0.30000,-10.50000
40.576851,-0.0000000,-0.0000000,-0.0610000,-0.0080000,0.0150000,1.0010000,4.20000,-0.30000,-10.40000
40.618448,0.0610000,-0.0000000,0.0000000,-0.0070000,0.0150000,0.9980000,4.20000,-0.30000,-10.50000
40.668357,-0.0000000,0.0610000,0.0000000,-0.0090000,0.0110000,1.0000000,4.00000,-0.30000,-10.60000
40.718110,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9990000,4.10000,-0.20000,-10.60000
40.768573,-0.0000000,0.0610000,0.0000000,-0.0090000,0.0130000,0.9970000,4.10000,-0.30000,-10.70000
40.818109,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0120000,0.9970000,4.10000,-0.10000,-10.50000
40.867938,-0.0000000,0.1220000,0.0000000,-0.0080000,0.0160000,0.9990000,4.10000,-0.20000,-10.60000
40.917979,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0160000,1.0000000,4.10000,-0.10000,-10.60000
40.967702,-0.0000000,0.1220000,0.0000000,-0.0070000,0.0140000,0.9940000,4.00000,-0.20000,-10.50000
41.017665,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0150000,0.9950000,3.90000,-0.20000,-10.40000
41.074869,0.0610000,0.0610000,0.0000000,-0.0090000,0.0140000,0.9970000,4.00000,-0.10000,-10.40000
41.117393,0.0610000,-0.0000000,0.0610000,-0.0090000,0.0140000,0.9950000,4.10000,-0.30000,-10.50000
41.167300,0.0610000,0.0610000,0.0610000,-0.0090000,0.0140000,0.9970000,4.10000,-0.10000,-10.40000
41.216939,-0.0000000,-0.0000000,0.0000000,-0.0100000,0.0130000,0.9960000,4.10000,-0.40000,-10.40000
41.266918,0.0610000,-0.0000000,0.0000000,-0.0080000,0.0170000,0.9980000,4.00000,-0.20000,-10.60000
41.317642,0.0610000,0.0610000,0.0610000,-0.0090000,0.0130000,0.9960000,4.00000,-0.30000,-10.60000
41.368117,0.1220000,-0.0000000,0.0610000,-0.0080000,0.0150000,0.9960000,4.00000,-0.20000,-10.60000
41.416812,-0.0000000,-0.0000000,0.0610000,-0.0090000,0.0150000,0.9990000,4.20000,-0.20000,-10.60000
41.466621,-0.0000000,0.0610000,0.0610000,-0.0110000,0.0130000,0.9980000,4.10000,-0.20000,-10.60000
41.516513,0.0610000,0.0610000,0.0000000,-0.0080000,0.0150000,0.9950000,4.00000,-0.20000,-10.40000
41.566666,0.0610000,-0.0000000,0.0610000,-0.0100000,0.0130000,0.9960000,4.00000,-0.30000,-10.40000
41.616366,0.0610000,0.1220000,0.0610000,-0.0080000,0.0140000,0.9970000,3.90000,-0.20000,-10.50000
41.665797,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9980000,3.90000,-0.20000,-10.60000
41.715802,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9970000,3.90000,-0.50000,-10.40000
41.769567,-0.0000000,-0.0000000,0.0610000,-0.0090000,0.0130000,0.9960000,4.00000,-0.40000,-10.60000
41.815588,0.0610000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9960000,4.10000,-0.30000,-10.50000
41.865302,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9980000,4.00000,-0.20000,-10.50000
41.915378,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0130000,0.9970000,4.00000,-0.20000,-10.50000
41.965050,-0.0000000,0.0610000,0.0000000,-0.0090000,0.0140000,0.9970000,3.90000,-0.30000,-10.60000
42.015075,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9970000,3.90000,-0.10000,-10.60000
42.065245,0.0610000,0.0610000,0.0000000,-0.0080000,0.0130000,0.9990000,4.10000,-0.10000,-10.50000
42.115059,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9980000,4.20000,-0.20000,-10.60000
42.164943,-0.0000000,0.0610000,0.0000000,-0.0070000,0.0140000,0.9950000,4.10000,-0.10000,-10.50000
42.215414,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0130000,0.9950000,4.10000,-0.10000,-10.40000
42.264452,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9990000,4.10000,-0.10000,-10.40000
42.320776,0.0610000,0.0610000,0.0000000,-0.0080000,0.0150000,0.9990000,4.10000,-0.20000,-10.60000
42.364175,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9980000,4.00000,-0.30000,-10.60000
42.422202,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0130000,0.9990000,4.00000,-0.30000,-10.50000
42.464075,0.0610000,0.0610000,0.0000000,-0.0080000,0.0130000,0.9960000,4.10000,-0.30000,-10.50000
42.522432,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9970000,4.10000,-0.30000,-10.70000
42.563816,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9990000,4.10000,-0.30000,-10.60000
42.613626,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0140000,0.9970000,4.00000,-0.30000,-10.60000
42.664198,0.0610000,-0.0000000,0.0000000,-0.0090000,0.0120000,1.0020000,4.00000,-0.30000,-10.60000
42.713269,-0.0000000,0.0610000,0.0000000,-0.0090000,0.0150000,0.9960000,4.20000,-0.40000,-10.50000
42.763141,-0.0000000,-0.0000000,0.0000000,-0.0100000,0.0130000,1.0010000,4.10000,-0.30000,-10.40000
42.813191,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0140000,0.9990000,4.00000,-0.30000,-10.60000
42.863148,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9960000,3.90000,-0.30000,-10.50000
42.912562,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9950000,4.00000,-0.20000,-10.60000
42.962657,-0.0000000,0.0610000,0.0000000,-0.0080000,0.0140000,1.0000000,4.00000,-0.20000,-10.40000
43.012579,-0.0000000,0.0610000,0.0610000,-0.0080000,0.0140000,0.9960000,4.10000,-0.20000,-10.60000
43.062694,-0.0000000,0.0610000,0.0610000,-0.0100000,0.0130000,1.0000000,4.00000,-0.20000,-10.50000
43.112284,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9940000,4.10000,-0.20000,-10.60000
43.162236,-0.0000000,-0.0000000,0.0610000,-0.0090000,0.0150000,1.0000000,4.20000,-0.30000,-10.60000
43.211966,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9950000,4.10000,-0.20000,-10.60000
43.261932,0.0610000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9990000,4.00000,-0.30000,-10.50000
43.313038,-0.0000000,0.0610000,-0.0610000,-0.0080000,0.0150000,0.9940000,4.00000,-0.20000,-10.60000
43.361956,-0.0610000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9920000,4.10000,-0.30000,-10.40000
43.412092,-0.0000000,-0.0610000,0.0000000,-0.0070000,0.0160000,0.9980000,4.00000,-0.20000,-10.40000
43.463713,-0.1830000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9970000,4.10000,-0.10000,-10.50000
43.511361,0.0610000,-0.0000000,0.0610000,-0.0090000,0.0090000,0.9990000,4.10000,-0.30000,-10.40000
43.561298,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0100000,0.9950000,3.90000,-0.30000,-10.50000
43.611174,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9960000,4.00000,-0.40000,-10.50000
43.661126,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0120000,0.9960000,4.00000,-0.40000,-10.60000
43.710901,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,1.0010000,4.00000,-0.40000,-10.60000
43.760662,-0.0000000,-0.0000000,0.0000000,-0.0060000,0.0160000,0.9930000,4.10000,-0.50000,-10.50000
43.810719,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0140000,0.9920000,4.20000,-0.40000,-10.50000
43.860481,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9990000,4.00000,-0.30000,-10.60000
43.910245,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,1.0010000,4.00000,-0.30000,-10.60000
43.963186,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0120000,1.0020000,4.00000,-0.20000,-10.50000
44.010002,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0120000,1.0010000,4.00000,-0.20000,-10.50000
44.059839,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9980000,4.10000,-0.20000,-10.50000
44.109936,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9970000,4.10000,-0.30000,-10.50000
44.163978,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9980000,4.00000,-0.30000,-10.50000
44.209941,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0140000,0.9970000,3.90000,-0.30000,-10.60000
44.263298,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9960000,4.10000,-0.20000,-10.60000
44.309465,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9970000,4.00000,-0.30000,-10.60000
44.378141,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9990000,4.00000,-0.20000,-10.50000
44.409341,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9980000,4.10000,-0.20000,-10.50000
44.458844,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9990000,4.00000,-0.30000,-10.60000
44.508691,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0120000,0.9950000,4.10000,-0.30000,-10.60000
44.558635,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9980000,4.10000,-0.40000,-10.70000
44.608680,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9970000,4.10000,-0.40000,-10.60000
44.658535,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9970000,4.10000,-0.20000,-10.60000
44.708523,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0160000,0.9960000,4.20000,-0.30000,-10.60000
44.758333,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0120000,0.9980000,4.20000,-0.30000,-10.60000
44.811597,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0110000,0.9960000,4.00000,-0.30000,-10.60000
44.857985,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0150000,0.9970000,4.10000,-0.20000,-10.80000
44.907907,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9970000,4.10000,-0.30000,-10.60000
44.957622,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0120000,0.9980000,4.10000,-0.30000,-10.60000
45.007619,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0140000,0.9970000,4.20000,-0.50000,-10.50000
45.057371,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9960000,4.00000,-0.30000,-10.60000
45.108790,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0130000,0.9970000,4.10000,-0.10000,-10.60000
45.156996,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9960000,4.00000,-0.20000,-10.60000
45.210144,-0.0000000,-0.0000000,0.0000000,-0.0080000,0.0150000,0.9980000,4.10000,-0.30000,-10.60000
45.258165,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0130000,0.9990000,4.10000,-0.20000,-10.60000
45.308637,-0.0000000,-0.0000000,0.0000000,-0.0070000,0.0150000,0.9980000,4.10000,-0.20000,-10.60000
45.356991,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0140000,0.9950000,4.10000,-0.30000,-10.50000
45.406660,-0.0000000,-0.0000000,0.0000000,-0.0090000,0.0120000,0.9970000,4.00000,-0.30000,-10.40000
