Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
68.543102,0.1220000,0.1220000,0.0000000,0.0040000,0.0130000,0.9960000,6.00000,-4.50000,-28.20000
68.610785,0.1830000,0.0610000,0.0000000,0.0060000,0.0130000,0.9950000,5.90000,-4.50000,-28.30000
68.643097,0.0610000,0.0610000,0.0000000,0.0060000,0.0130000,0.9960000,6.00000,-4.50000,-28.30000
68.698733,0.1220000,0.0610000,0.0000000,0.0050000,0.0110000,0.9960000,5.90000,-4.40000,-28.20000
68.742856,0.1220000,0.1220000,0.0000000,0.0060000,0.0120000,0.9960000,6.00000,-4.50000,-28.30000
68.792979,0.1220000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9950000,6.00000,-4.50000,-28.30000
68.842652,0.1830000,0.1220000,0.0000000,0.0060000,0.0120000,0.9950000,6.00000,-4.40000,-28.10000
68.896963,0.1220000,0.0610000,0.0000000,0.0050000,0.0130000,0.9960000,6.10000,-4.40000,-28.20000
68.942424,0.1220000,0.0610000,0.0000000,0.0050000,0.0120000,0.9950000,6.10000,-4.30000,-28.20000
68.997864,0.1830000,0.0610000,0.0000000,0.0050000,0.0130000,0.9970000,6.00000,-4.30000,-28.30000
69.045411,0.1220000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9950000,5.80000,-4.30000,-28.20000
69.094511,0.1830000,0.1220000,0.0000000,0.0060000,0.0120000,0.9960000,5.80000,-4.50000,-28.40000
69.142167,0.1830000,0.0610000,0.0000000,0.0050000,0.0130000,0.9960000,5.90000,-4.50000,-28.30000
69.192126,0.1220000,0.0610000,0.0000000,0.0050000,0.0120000,0.9960000,5.80000,-4.30000,-28.30000
69.241941,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9960000,5.90000,-4.50000,-28.30000
69.291943,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0120000,0.9960000,5.90000,-4.50000,-28.30000
69.352807,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0120000,0.9960000,6.00000,-4.60000,-28.30000
69.391414,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9950000,6.00000,-4.50000,-28.30000
69.441379,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9970000,6.00000,-4.40000,-28.30000
69.493212,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9950000,6.10000,-4.40000,-28.40000
69.542904,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0120000,0.9950000,6.00000,-4.50000,-28.30000
69.591171,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9950000,6.00000,-4.40000,-28.30000
69.641089,-0.0000000,-0.0000000,0.0000000,0.0070000,0.0120000,0.9960000,5.90000,-4.50000,-28.40000
69.691184,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0120000,0.9960000,6.00000,-4.40000,-28.30000
69.759202,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9960000,6.00000,-4.50000,-28.40000
69.790644,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0110000,0.9960000,6.10000,-4.40000,-27.50000
69.848162,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9960000,6.00000,-4.50000,-28.10000
69.890309,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0120000,0.9960000,5.80000,-4.50000,-28.10000
69.940588,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9960000,5.80000,-4.50000,-28.20000
69.993526,-0.0000000,-0.0000000,0.0000000,0.0040000,0.0120000,0.9960000,5.90000,-4.50000,-28.20000
70.040390,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9950000,6.00000,-4.40000,-28.30000
70.090238,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9960000,6.00000,-4.50000,-28.30000
70.140076,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9960000,5.90000,-4.40000,-28.40000
70.190779,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0140000,0.9960000,6.00000,-4.30000,-28.40000
70.241743,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9970000,6.10000,-4.50000,-28.30000
70.290092,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9960000,6.10000,-4.40000,-28.30000
70.344781,-0.1830000,-0.1220000,0.0000000,0.0050000,0.0130000,0.9960000,6.00000,-4.40000,-28.30000
70.398129,0.4270000,0.1220000,0.0000000,0.0090000,0.0050000,0.9950000,5.90000,-4.40000,-28.20000
70.441824,-0.0000000,-0.0000000,0.0000000,0.0040000,0.0130000,0.9960000,6.00000,-4.50000,-28.40000
70.489340,0.0610000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9960000,6.00000,-4.40000,-28.30000
70.541508,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9970000,6.00000,-4.50000,-28.40000
70.589235,-0.0000000,0.0610000,0.0000000,0.0040000,0.0130000,0.9950000,5.90000,-4.40000,-28.20000
70.648102,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9950000,5.90000,-4.30000,-28.30000
70.689223,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0130000,0.9960000,5.90000,-4.60000,-28.20000
70.741366,-0.0000000,-0.0000000,0.0000000,0.0070000,0.0120000,0.9960000,5.80000,-4.50000,-28.30000
70.788998,-0.0000000,-0.0000000,0.0000000,0.0050000,0.0120000,0.9960000,6.10000,-4.60000,-28.30000
70.857138,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0130000,0.9960000,6.10000,-4.50000,-28.30000
70.889119,0.0610000,-0.0000000,0.0000000,0.0050000,0.0120000,0.9950000,6.10000,-4.40000,-28.30000
70.944325,-0.0000000,-0.0000000,0.0000000,0.0060000,0.0120000,0.9970000,6.00000,-4.40000,-28.30000
70.988605,-0.2440000,-0.2440000,0.0000000,0.0060000,0.0100000,0.9930000,6.00000,-4.40000,-28.30000
71.040319,0.4880000,0.0610000,-0.0610000,0.0050000,0.0150000,0.9960000,6.00000,-4.50000,-28.40000
71.088784,-0.4270000,-0.1220000,0.0000000,0.0060000,0.0130000,0.9950000,5.90000,-4.40000,-28.30000
71.149132,-0.9770000,-0.3660000,0.0000000,0.0050000,0.0120000,0.9950000,5.80000,-4.40000,-28.30000
71.188519,-0.4270000,-0.0610000,-0.0610000,0.0070000,0.0110000,0.9950000,6.10000,-4.30000,-28.30000
71.238181,0.6100000,-0.0000000,-0.1220000,0.0040000,0.0140000,0.9950000,6.00000,-4.40000,-28.20000
71.288251,0.4880000,0.1830000,-5.8590000,-0.0010000,0.0180000,0.9970000,6.10000,-4.40000,-28.30000
71.338167,-0.4270000,-0.0610000,-8.6060000,0.0150000,0.0050000,0.9950000,6.10000,-4.20000,-28.30000
71.387995,0.3660000,0.1220000,0.0000000,0.0050000,0.0130000,0.9960000,6.20000,-4.30000,-28.30000
71.437648,0.0610000,0.1220000,-1.5260000,0.0090000,0.0140000,0.9970000,6.00000,-4.30000,-28.20000
71.487700,0.0610000,-0.0000000,-0.0610000,0.0040000,0.0120000,0.9950000,6.00000,-4.30000,-28.30000
71.537758,-0.1220000,-0.0610000,-0.2440000,0.0050000,0.0160000,0.9960000,6.30000,-4.40000,-28.30000
71.587894,0.5490000,0.2440000,0.0000000,0.0010000,0.0200000,0.9970000,6.40000,-4.20000,-28.30000
71.637520,1.4040000,0.4270000,-0.9160000,-0.0000000,0.0180000,0.9970000,6.30000,-4.20000,-28.20000
71.687545,1.4040000,0.7320000,-0.1830000,0.0040000,0.0180000,0.9960000,6.40000,-4.00000,-28.30000
71.737503,-0.3660000,-0.1220000,-14.7090000,0.0080000,0.0060000,0.9970000,6.40000,-4.00000,-28.40000
71.787392,-1.0990000,-0.6710000,-21.3010000,-0.0010000,0.0210000,0.9960000,6.50000,-3.90000,-28.40000
71.837247,-0.4270000,-0.1220000,-34.1190000,0.0160000,0.0020000,0.9940000,6.60000,-3.80000,-28.40000
71.888154,-0.5490000,-0.3660000,-38.4520000,-0.0070000,0.0140000,0.9950000,6.60000,-3.50000,-28.30000
71.936974,-0.3660000,-0.1830000,-41.8700000,0.0090000,0.0140000,0.9960000,6.80000,-3.30000,-28.40000
71.986817,-0.6710000,-0.3050000,-26.3670000,0.0050000,0.0090000,0.9960000,7.00000,-3.00000,-28.40000
72.036824,-1.4040000,-0.7320000,-29.4800000,0.0180000,-0.0090000,0.9970000,6.90000,-2.90000,-28.30000
72.086873,0.6100000,-2.0750000,-32.8370000,0.0230000,-0.0280000,0.9420000,6.90000,-2.80000,-28.30000
72.136596,-0.4270000,-0.4880000,-35.1560000,0.0080000,-0.0110000,0.9990000,7.00000,-2.70000,-28.30000
72.186585,-0.4880000,-0.4880000,-43.2740000,0.0190000,-0.0030000,0.9940000,7.20000,-2.60000,-28.30000
72.236448,-1.0380000,-0.1830000,-49.9880000,-0.0040000,0.0270000,0.9970000,7.40000,-2.30000,-28.30000
72.286511,-0.9770000,-0.7320000,-66.9560000,-0.0050000,0.0120000,0.9970000,7.60000,-1.90000,-28.40000
72.336420,-1.6480000,-0.5490000,-54.9930000,0.0190000,0.0130000,0.9960000,7.70000,-1.70000,-28.30000
72.389181,-0.7930000,-0.5490000,-57.0070000,-0.0000000,-0.0020000,0.9970000,7.80000,-1.10000,-28.40000
72.436249,-0.4880000,-0.4270000,-24.9630000,0.0260000,0.0130000,0.9950000,7.80000,-0.70000,-28.40000
72.486069,-2.2580000,-1.2820000,-80.6880000,0.0090000,-0.0110000,0.9970000,7.80000,-0.50000,-28.40000
72.536047,-1.2820000,-0.4270000,-53.7720000,0.0030000,0.0270000,1.0000000,7.90000,-0.30000,-28.40000
72.585812,-0.0000000,-0.0000000,-15.5030000,0.0050000,0.0210000,0.9950000,7.90000,-0.10000,-28.30000
72.636005,0.4270000,-0.0000000,-0.1830000,0.0020000,0.0090000,0.9950000,8.20000,0.20000,-28.20000
72.685542,-0.4270000,-0.0000000,-13.0000000,-0.0000000,0.0140000,0.9950000,8.00000,0.20000,-28.30000
72.735745,-1.0380000,-0.2440000,0.0610000,0.0020000,0.0100000,0.9950000,7.90000,0.50000,-28.20000
72.786222,-1.0380000,-0.3050000,0.1220000,0.0010000,0.0100000,0.9970000,8.00000,0.50000,-28.30000
72.835487,1.1600000,0.4880000,0.0000000,-0.0220000,0.0500000,1.0040000,7.90000,0.30000,-28.30000
72.891067,0.5490000,0.3050000,0.1220000,0.0080000,-0.0010000,1.0060000,8.10000,0.40000,-28.30000
72.934805,-2.9300000,-1.0990000,0.0000000,0.0060000,-0.0000000,0.9940000,8.20000,0.30000,-28.20000
72.991348,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0140000,0.9970000,7.90000,0.40000,-28.30000
73.034856,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0090000,0.9960000,8.10000,0.40000,-28.10000
73.084731,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9960000,8.10000,0.40000,-28.30000
73.136627,-0.0610000,-0.0610000,0.0000000,0.0010000,0.0100000,0.9960000,7.90000,0.40000,-28.30000
73.184786,-0.0000000,-0.0000000,-0.0610000,0.0000000,0.0120000,0.9950000,7.80000,0.50000,-28.30000
73.234586,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0100000,0.9960000,7.90000,0.40000,-28.40000
73.287118,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0120000,0.9970000,8.00000,0.30000,-28.30000
73.334676,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0100000,0.9960000,8.00000,0.50000,-28.30000
73.384171,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0110000,0.9960000,8.10000,0.40000,-28.30000
73.434335,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9960000,8.20000,0.40000,-28.30000
73.484035,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0110000,0.9970000,8.10000,0.50000,-28.20000
73.534211,-0.0000000,-0.0610000,0.0000000,-0.0010000,0.0110000,0.9950000,8.10000,0.40000,-28.50000
73.584353,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0100000,0.9980000,7.90000,0.40000,-28.40000
73.634276,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0130000,0.9950000,8.00000,0.40000,-28.40000
73.683812,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0080000,0.9950000,8.10000,0.40000,-28.30000
73.734131,0.0610000,-0.0000000,0.0000000,0.0020000,0.0110000,1.0000000,8.10000,0.50000,-28.30000
73.783680,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9950000,8.10000,0.50000,-28.20000
73.835282,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0140000,0.9940000,8.10000,0.40000,-28.40000
73.883346,0.0610000,-0.0000000,0.0000000,0.0010000,0.0080000,0.9960000,8.10000,0.30000,-28.40000
73.933383,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9950000,8.00000,0.30000,-28.40000
73.983151,-0.0610000,-0.0000000,0.0000000,0.0030000,0.0110000,0.9940000,8.00000,0.50000,-28.30000
74.037018,-0.0610000,-0.0610000,0.0000000,-0.0000000,0.0100000,0.9970000,8.00000,0.40000,-28.40000
74.083475,-0.0610000,-0.0610000,0.0000000,0.0020000,0.0110000,0.9950000,8.30000,0.50000,-28.10000
74.132711,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0100000,0.9970000,8.10000,0.40000,-28.20000
74.197829,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9950000,8.10000,0.60000,-28.30000
74.233429,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9970000,8.00000,0.50000,-28.30000
74.282972,0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,7.90000,0.50000,-28.30000
74.332717,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,7.90000,0.40000,-28.40000
74.382483,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9970000,7.80000,0.40000,-28.30000
74.432261,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,7.90000,0.30000,-28.30000
74.482397,0.0610000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,8.00000,0.40000,-28.30000
74.535536,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9950000,7.90000,0.30000,-28.30000
74.582219,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9980000,8.00000,0.30000,-28.30000
74.636213,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,8.00000,0.40000,-28.40000
74.687621,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0090000,0.9950000,8.20000,0.40000,-28.40000
74.732514,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0100000,0.9960000,8.10000,0.50000,-28.30000
74.782741,-0.0610000,-0.0610000,0.0000000,0.0020000,0.0090000,0.9950000,8.00000,0.40000,-28.30000
74.836926,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0110000,0.9970000,8.10000,0.50000,-28.30000
74.881557,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,8.10000,0.70000,-28.20000
74.931880,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0100000,0.9970000,8.10000,0.50000,-28.30000
74.981575,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,8.00000,0.50000,-28.20000
75.039092,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,8.10000,0.40000,-28.10000
75.081355,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9980000,8.10000,0.10000,-27.80000
75.133154,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,7.90000,0.00000,-27.30000
75.181477,0.0610000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,7.80000,-0.40000,-26.40000
75.231143,-0.0000000,0.0610000,0.0000000,0.0010000,0.0100000,0.9970000,6.70000,-0.60000,-25.10000
75.281463,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9950000,5.20000,-0.30000,-23.90000
75.330733,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0100000,0.9950000,3.50000,0.20000,-22.80000
75.380659,0.0610000,0.0610000,0.0000000,-0.0000000,0.0100000,0.9980000,2.00000,0.80000,-22.20000
75.451132,0.0610000,-0.0000000,0.0000000,0.0000000,0.0110000,0.9960000,0.60000,1.30000,-22.40000
75.483927,-0.5490000,-0.0000000,0.0000000,0.0060000,-0.0040000,1.0350000,0.10000,1.60000,-23.00000
75.531086,0.0610000,0.0610000,0.0000000,-0.0000000,0.0140000,1.0000000,0.10000,1.70000,-23.30000
75.580677,0.1220000,0.0610000,0.0000000,0.0010000,0.0090000,0.9940000,0.10000,1.80000,-23.40000
75.630360,-0.0610000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9970000,0.00000,1.80000,-23.40000
75.680373,0.0610000,0.0610000,-0.0610000,-0.0000000,0.0120000,0.9970000,-0.20000,2.00000,-23.10000
75.731760,-0.0000000,-0.0000000,-0.0610000,0.0000000,0.0110000,0.9970000,-0.60000,2.20000,-22.80000
75.780426,0.0610000,-0.0000000,-0.0610000,0.0010000,0.0100000,0.9980000,-0.60000,2.40000,-22.90000
75.833807,-0.0000000,-0.0000000,-0.0610000,0.0010000,0.0110000,0.9950000,0.00000,2.30000,-23.20000
75.879961,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,0.80000,2.10000,-23.80000
75.934955,-0.0000000,0.0610000,0.0000000,0.0020000,0.0090000,0.9950000,1.40000,1.90000,-24.20000
75.979583,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,2.00000,1.90000,-24.60000
76.029478,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0090000,0.9950000,2.70000,1.30000,-24.80000
76.085003,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9960000,3.30000,1.00000,-25.30000
76.130076,0.0610000,-0.0000000,0.0000000,0.0000000,0.0110000,0.9970000,3.70000,0.70000,-25.50000
76.222020,0.0610000,0.0610000,0.0000000,0.0020000,0.0090000,0.9950000,4.00000,0.40000,-25.70000
76.231773,-0.0000000,-0.0610000,0.0000000,0.0010000,0.0110000,0.9960000,4.00000,0.50000,-25.70000
76.279415,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,3.70000,0.50000,-25.50000
76.330937,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0120000,0.9970000,3.40000,0.60000,-25.10000
76.380137,0.0610000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,3.00000,0.60000,-24.90000
76.429226,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9960000,2.80000,0.80000,-24.70000
76.482502,-0.0000000,-0.0000000,-0.0610000,0.0000000,0.0090000,0.9960000,2.40000,0.70000,-24.60000
76.528968,-0.0000000,-0.0000000,-0.0610000,0.0010000,0.0120000,0.9960000,1.80000,0.70000,-24.20000
76.578776,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,1.60000,0.70000,-24.10000
76.629419,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,1.30000,0.50000,-24.00000
76.680073,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,1.50000,0.70000,-24.00000
76.728501,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0100000,0.9970000,1.40000,0.60000,-23.90000
76.779935,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9940000,1.30000,0.60000,-24.00000
76.828835,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.40000,0.50000,-23.90000
76.886041,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9970000,1.30000,0.60000,-23.80000
76.928957,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.30000,0.70000,-23.90000
76.979278,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.30000,0.70000,-23.80000
77.063562,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9940000,1.30000,0.80000,-24.00000
77.094964,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9990000,1.30000,0.80000,-24.00000
77.129503,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0090000,0.9970000,1.00000,0.80000,-23.80000
77.180149,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.20000,0.80000,-23.80000
77.232222,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0090000,0.9970000,1.20000,0.70000,-23.90000
77.277497,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0090000,0.9960000,1.20000,0.70000,-23.70000
77.328041,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.00000,0.80000,-23.90000
77.376771,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9940000,1.00000,0.90000,-23.70000
77.428761,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9970000,0.90000,0.80000,-23.90000
77.476936,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,0.90000,0.80000,-23.80000
77.554227,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,0.90000,0.80000,-23.80000
77.582521,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9980000,0.90000,0.80000,-23.70000
77.628557,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,0.90000,0.80000,-23.90000
77.676804,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9970000,1.00000,0.80000,-23.80000
77.726396,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0100000,0.9970000,1.00000,0.90000,-23.80000
77.777020,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9960000,0.90000,0.80000,-23.70000
77.833538,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0120000,0.9970000,1.00000,0.90000,-23.70000
77.876557,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0130000,0.9960000,1.00000,0.80000,-23.70000
77.927836,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0100000,0.9940000,1.00000,0.80000,-23.70000
77.981853,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0080000,0.9970000,1.00000,1.00000,-23.80000
78.026132,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,1.00000,0.80000,-23.90000
78.076058,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0090000,0.9970000,0.90000,0.90000,-23.90000
78.127737,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9960000,1.00000,0.90000,-23.90000
78.175843,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,0.90000,0.90000,-23.80000
78.226257,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,0.90000,0.80000,-23.80000
78.276620,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,1.00000,0.80000,-23.80000
78.326647,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0100000,0.9970000,0.90000,0.80000,-23.80000
78.377850,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,0.90000,0.80000,-23.70000
78.426614,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,0.90000,0.80000,-23.70000
78.475404,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9950000,0.90000,0.90000,-23.80000
78.525329,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0110000,0.9970000,1.00000,0.80000,-23.80000
78.577384,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,1.00000,0.90000,-23.70000
78.633908,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9970000,1.10000,0.80000,-23.70000
78.675107,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,1.00000,0.90000,-23.70000
78.729697,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,0.90000,0.90000,-23.70000
78.777536,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0150000,1.0070000,0.90000,1.10000,-23.70000
78.830152,-0.0000000,-0.0000000,0.0000000,0.0040000,0.0010000,0.9890000,0.80000,1.10000,-23.90000
78.874684,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0150000,0.9980000,0.80000,0.80000,-23.80000
78.932553,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0120000,0.9970000,0.90000,0.90000,-23.90000
78.974700,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0130000,0.9970000,1.00000,0.70000,-23.80000
79.027502,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0080000,0.9960000,1.00000,0.80000,-23.80000
79.075893,-0.0000000,-0.0000000,0.0000000,0.0030000,0.0120000,0.9950000,1.10000,0.60000,-23.70000
79.124364,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0090000,0.9970000,1.10000,0.70000,-23.70000
79.174318,-0.0000000,-0.0000000,0.0000000,-0.0010000,0.0180000,0.9970000,0.90000,0.80000,-23.80000
79.223515,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0090000,0.9970000,0.80000,0.70000,-23.80000
79.273821,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0070000,0.9950000,0.90000,0.80000,-23.90000
79.326030,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9960000,1.00000,0.70000,-23.80000
79.375520,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,1.00000,0.80000,-23.80000
79.423621,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9960000,0.90000,0.90000,-23.80000
79.494247,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0100000,0.9960000,1.00000,0.80000,-23.70000
79.532841,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0080000,0.9950000,1.00000,0.90000,-23.80000
79.576436,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0090000,0.9960000,0.90000,1.00000,-23.90000
79.625168,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0110000,0.9950000,0.80000,0.90000,-23.60000
79.673458,-0.0000000,-0.0000000,0.0000000,0.0010000,0.0100000,0.9950000,0.80000,0.80000,-23.80000
79.732531,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0090000,0.9970000,0.90000,0.80000,-23.70000
79.773235,-0.0000000,-0.0000000,0.0000000,0.0020000,0.0110000,0.9950000,1.00000,0.80000,-23.80000
79.822797,-0.0000000,-0.0000000,0.0000000,-0.0000000,0.0110000,1.0110000,1.10000,0.70000,-23.80000
79.875654,0.1830000,0.1830000,0.0000000,0.0070000,0.0030000,0.9980000,0.90000,0.80000,-23.80000
79.933668,0.4880000,0.1220000,0.0000000,0.0160000,0.0200000,0.9780000,1.00000,0.90000,-23.70000
79.977314,-0.4270000,-0.1830000,0.0000000,0.0000000,0.0220000,0.9920000,1.00000,0.90000,-23.70000
80.033867,0.3050000,0.0610000,-0.0610000,0.0050000,0.0070000,0.9890000,1.20000,1.00000,-23.60000
80.072788,0.0610000,-0.0000000,0.0000000,0.0010000,0.0230000,0.9970000,1.00000,0.90000,-23.80000
80.122500,0.1830000,0.2440000,0.0000000,-0.0020000,0.0070000,1.0090000,1.00000,0.90000,-23.90000
80.172598,-0.1830000,-0.2440000,0.0000000,0.0010000,0.0030000,0.9880000,1.00000,0.80000,-24.00000
